Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Wind Speed
2023,1,21,15,0,4.1000000000000005,56,56,0,1.4000000000000001
2023,1,21,16,0,2.5,55,55,0,1.1
2023,1,21,17,0,1.6,0,0,0,1.2000000000000002
2023,1,21,18,0,1.3,0,0,0,1.2000000000000002
2023,1,21,19,0,0.9,0,0,0,1.3
2023,1,21,20,0,0.5,0,0,0,1.2000000000000002
2023,1,21,21,0,0.4,0,0,0,1.2000000000000002
2023,1,21,22,0,0.6000000000000001,0,0,0,1
2023,1,21,23,0,0.7000000000000001,0,0,0,0.7000000000000001
2023,1,22,0,0,0.8,0,0,0,0.4
2023,1,22,1,0,0.6000000000000001,0,0,0,0.8
2023,1,22,2,0,0.7000000000000001,0,0,0,0.7000000000000001
2023,1,22,3,0,0.6000000000000001,0,0,0,0.6000000000000001
2023,1,22,4,0,0.8,0,0,0,0.30000000000000004
2023,1,22,5,0,0.5,0,0,0,0.7000000000000001
2023,1,22,6,0,0.1,0,0,0,1
2023,1,22,7,0,0.5,0,0,0,1
2023,1,22,8,0,1.8,19,19,0,1.2000000000000002
2023,1,22,9,0,2.7,76,77,4,1.5
2023,1,22,10,0,3.2,194,225,81,1.6
2023,1,22,11,0,3.5,236,298,135,1.8
2023,1,22,12,0,3.6,250,347,195,1.4000000000000001
2023,1,22,13,0,3.5,237,310,153,1.1
2023,1,22,14,0,3.3000000000000003,12,12,0,1
2023,1,22,15,0,2.9000000000000004,9,9,0,1.1
2023,1,22,16,0,2.5,15,15,0,1.2000000000000002
2023,1,22,17,0,2.3000000000000003,0,0,0,1.1
2023,1,22,18,0,2.5,0,0,0,1
2023,1,22,19,0,2.6,0,0,0,1
2023,1,22,20,0,2.7,0,0,0,1.4000000000000001
2023,1,22,21,0,2.7,0,0,0,1.7000000000000002
2023,1,22,22,0,2.6,0,0,0,2
2023,1,22,23,0,2.5,0,0,0,2.9000000000000004
2023,1,23,0,0,2.3000000000000003,0,0,0,3
2023,1,23,1,0,2.2,0,0,0,3.1
2023,1,23,2,0,2,0,0,0,3.9000000000000004
2023,1,23,3,0,2,0,0,0,3.9000000000000004
2023,1,23,4,0,1.9000000000000001,0,0,0,3.5
2023,1,23,5,0,2,0,0,0,3.2
2023,1,23,6,0,2.2,0,0,0,2.8000000000000003
2023,1,23,7,0,1.9000000000000001,0,0,0,2.4000000000000004
2023,1,23,8,0,2.1,22,22,0,2.6
2023,1,23,9,0,2.5,83,83,1,2.6
2023,1,23,10,0,2.7,20,20,0,2.5
2023,1,23,11,0,2.8000000000000003,153,153,1,2.8000000000000003
2023,1,23,12,0,3,203,205,4,3.3000000000000003
2023,1,23,13,0,2.9000000000000004,170,177,15,3.7
2023,1,23,14,0,2.6,57,58,0,4.1000000000000005
2023,1,23,15,0,2.4000000000000004,5,5,0,4.3
2023,1,23,16,0,2.1,41,41,1,4.3
2023,1,23,17,0,1.9000000000000001,0,0,0,4.3
2023,1,23,18,0,1.5,0,0,0,4.2
2023,1,23,19,0,0.9,0,0,0,4.1000000000000005
2023,1,23,20,0,0.30000000000000004,0,0,0,4
2023,1,23,21,0,-0.1,0,0,0,3.9000000000000004
2023,1,23,22,0,-0.4,0,0,0,3.5
2023,1,23,23,0,-0.6,0,0,0,3.2
2023,1,24,0,0,-0.8,0,0,0,3
2023,1,24,1,0,-1.2,0,0,0,2.8000000000000003
2023,1,24,2,0,-1.8,0,0,0,2.7
2023,1,24,3,0,-2.1,0,0,0,2.6
2023,1,24,4,0,-2.1,0,0,0,2.5
2023,1,24,5,0,-1.9,0,0,0,2.6
2023,1,24,6,0,-1.9,0,0,0,2.7
2023,1,24,7,0,-1,0,0,0,3
2023,1,24,8,0,0.5,38,38,2,3.1
2023,1,24,9,0,2.4000000000000004,52,265,776,3.6
2023,1,24,10,0,3.5,61,400,862,3.6
2023,1,24,11,0,4.5,67,491,901,3.5
2023,1,24,12,0,5.1000000000000005,71,529,912,3.5
2023,1,24,13,0,5.300000000000001,70,507,904,3.4000000000000004
2023,1,24,14,0,5.300000000000001,67,430,869,3.2
2023,1,24,15,0,4.7,59,301,779,2.9000000000000004
2023,1,24,16,0,3.5,79,123,260,2.5
2023,1,24,17,0,2.3000000000000003,0,0,0,2.3000000000000003
2023,1,24,18,0,1.8,0,0,0,2.4000000000000004
2023,1,24,19,0,0.7000000000000001,0,0,0,2.2
2023,1,24,20,0,-0.2,0,0,0,2
2023,1,24,21,0,-0.8,0,0,0,2
2023,1,24,22,0,-1.4,0,0,0,1.7000000000000002
2023,1,24,23,0,-1.7,0,0,0,1.7000000000000002
2023,1,25,0,0,-1.5,0,0,0,1.6
2023,1,25,1,0,-1.2,0,0,0,1.4000000000000001
2023,1,25,2,0,-1.2,0,0,0,1.3
2023,1,25,3,0,-0.8,0,0,0,1.2000000000000002
2023,1,25,4,0,-0.6,0,0,0,1.1
2023,1,25,5,0,-0.7,0,0,0,1
2023,1,25,6,0,-0.6,0,0,0,1.1
2023,1,25,7,0,-0.2,0,0,0,1.3
2023,1,25,8,0,0.6000000000000001,20,20,0,1.3
2023,1,25,9,0,1.6,31,31,0,1.6
2023,1,25,10,0,2.8000000000000003,75,76,1,1.8
2023,1,25,11,0,3,229,270,86,1.8
2023,1,25,12,0,2.9000000000000004,67,67,0,1.8
2023,1,25,13,0,2.9000000000000004,18,18,0,2.1
2023,1,25,14,0,2.3000000000000003,8,8,0,3
2023,1,25,15,0,2.3000000000000003,35,35,0,3.6
2023,1,25,16,0,2.3000000000000003,9,9,0,4.2
2023,1,25,17,0,3,0,0,0,4.6000000000000005
2023,1,25,18,0,4.3,0,0,0,4.5
2023,1,25,19,0,6.2,0,0,0,5
2023,1,25,20,0,7.6000000000000005,0,0,0,5.300000000000001
2023,1,25,21,0,8.1,0,0,0,4.6000000000000005
2023,1,25,22,0,8.200000000000001,0,0,0,3.5
2023,1,25,23,0,8.4,0,0,0,2.9000000000000004
2023,1,26,0,0,8.4,0,0,0,2.7
2023,1,26,1,0,8.3,0,0,0,2.9000000000000004
2023,1,26,2,0,7.800000000000001,0,0,0,2.5
2023,1,26,3,0,7.1000000000000005,0,0,0,2.5
2023,1,26,4,0,6.4,0,0,0,2.4000000000000004
2023,1,26,5,0,5.6000000000000005,0,0,0,2.9000000000000004
2023,1,26,6,0,4.5,0,0,0,3.6
2023,1,26,7,0,3.8000000000000003,0,0,0,3.7
2023,1,26,8,0,4,40,40,0,4.5
2023,1,26,9,0,4.7,71,71,0,4.9
2023,1,26,10,0,5.300000000000001,69,69,0,5.300000000000001
2023,1,26,11,0,5.7,105,105,0,5.300000000000001
2023,1,26,12,0,6,60,60,0,5.2
2023,1,26,13,0,5.9,272,296,49,5
2023,1,26,14,0,5.6000000000000005,148,149,1,4.7
2023,1,26,15,0,4.9,44,44,0,4.4
2023,1,26,16,0,4.1000000000000005,5,5,0,4.2
2023,1,26,17,0,3.3000000000000003,0,0,0,3.9000000000000004
2023,1,26,18,0,2.9000000000000004,0,0,0,3.6
2023,1,26,19,0,2.5,0,0,0,3.3000000000000003
2023,1,26,20,0,2,0,0,0,3
2023,1,26,21,0,1.4000000000000001,0,0,0,2.8000000000000003
2023,1,26,22,0,0.9,0,0,0,2.6
2023,1,26,23,0,0.5,0,0,0,2.5
2023,1,27,0,0,0.1,0,0,0,2.4000000000000004
2023,1,27,1,0,-0.3,0,0,0,2.3000000000000003
2023,1,27,2,0,-0.5,0,0,0,2.3000000000000003
2023,1,27,3,0,-0.7,0,0,0,2.2
2023,1,27,4,0,-0.9,0,0,0,2.1
2023,1,27,5,0,-1.2,0,0,0,1.9000000000000001
2023,1,27,6,0,-1.5,0,0,0,1.8
2023,1,27,7,0,-0.8,0,0,0,1.7000000000000002
2023,1,27,8,0,1.3,39,101,470,1.8
2023,1,27,9,0,3.1,64,263,705,1.8
2023,1,27,10,0,4.1000000000000005,66,410,852,1.7000000000000002
2023,1,27,11,0,4.6000000000000005,259,390,273,1.6
2023,1,27,12,0,4.7,268,433,322,1.8
2023,1,27,13,0,4.6000000000000005,287,381,190,2
2023,1,27,14,0,4.4,118,118,0,2.1
2023,1,27,15,0,3.9000000000000004,172,249,241,1.9000000000000001
2023,1,27,16,0,2.5,52,147,534,1.7000000000000002
2023,1,27,17,0,1.3,0,0,0,1.8
2023,1,27,18,0,0.7000000000000001,0,0,0,2
2023,1,27,19,0,0.2,0,0,0,2.2
2023,1,27,20,0,0.1,0,0,0,2.4000000000000004
2023,1,27,21,0,-0.1,0,0,0,2.2
2023,1,27,22,0,-0.7,0,0,0,2
2023,1,27,23,0,-1.5,0,0,0,1.9000000000000001
2023,1,28,0,0,-1.7,0,0,0,2
2023,1,28,1,0,-1.5,0,0,0,2.2
2023,1,28,2,0,-0.9,0,0,0,2.5
2023,1,28,3,0,-0.4,0,0,0,2.8000000000000003
2023,1,28,4,0,-0.2,0,0,0,2.9000000000000004
2023,1,28,5,0,0.1,0,0,0,3.1
2023,1,28,6,0,0.30000000000000004,0,0,0,3.2
2023,1,28,7,0,0.7000000000000001,0,0,0,3.3000000000000003
2023,1,28,8,0,2,42,42,0,3.4000000000000004
2023,1,28,9,0,3.9000000000000004,52,273,773,3
2023,1,28,10,0,5.9,60,415,875,2.8000000000000003
2023,1,28,11,0,7.4,66,511,918,2.7
2023,1,28,12,0,8.3,70,550,930,2.7
2023,1,28,13,0,8.4,158,434,552,2.5
2023,1,28,14,0,8.1,159,355,451,2.2
2023,1,28,15,0,7.300000000000001,111,114,11,1.8
2023,1,28,16,0,5.7,29,29,0,1.6
2023,1,28,17,0,4.800000000000001,0,0,0,1.6
2023,1,28,18,0,4.7,0,0,0,1.7000000000000002
2023,1,28,19,0,4.4,0,0,0,1.7000000000000002
2023,1,28,20,0,3.7,0,0,0,1.7000000000000002
2023,1,28,21,0,3.6,0,0,0,1.8
2023,1,28,22,0,3,0,0,0,1.8
2023,1,28,23,0,2.5,0,0,0,1.7000000000000002
2023,1,29,0,0,1.7000000000000002,0,0,0,1.6
2023,1,29,1,0,1.5,0,0,0,1.5
2023,1,29,2,0,1.5,0,0,0,1.5
2023,1,29,3,0,1.7000000000000002,0,0,0,1.5
2023,1,29,4,0,2.2,0,0,0,1.5
2023,1,29,5,0,2.5,0,0,0,1.5
2023,1,29,6,0,2.7,0,0,0,1.6
2023,1,29,7,0,3.1,0,0,0,1.9000000000000001
2023,1,29,8,0,4.1000000000000005,56,57,10,2.2
2023,1,29,9,0,5.1000000000000005,68,69,2,2.3000000000000003
2023,1,29,10,0,6.300000000000001,152,159,16,2.5
2023,1,29,11,0,7.2,189,198,20,2.5
2023,1,29,12,0,7.800000000000001,176,181,10,2.6
2023,1,29,13,0,8,90,90,1,2.7
2023,1,29,14,0,7.800000000000001,52,52,0,2.7
2023,1,29,15,0,7.5,83,85,3,2.6
2023,1,29,16,0,6.9,6,6,0,2.4000000000000004
2023,1,29,17,0,6.5,3,3,0,2.4000000000000004
2023,1,29,18,0,6.2,0,0,0,2.3000000000000003
2023,1,29,19,0,6,0,0,0,2.4000000000000004
2023,1,29,20,0,5.6000000000000005,0,0,0,2.2
2023,1,29,21,0,4.800000000000001,0,0,0,1.9000000000000001
2023,1,29,22,0,4.1000000000000005,0,0,0,1.9000000000000001
2023,1,29,23,0,4.4,0,0,0,2.1
2023,1,30,0,0,4.2,0,0,0,1.8
2023,1,30,1,0,4,0,0,0,1.6
2023,1,30,2,0,3.8000000000000003,0,0,0,1.4000000000000001
2023,1,30,3,0,3.7,0,0,0,1.3
2023,1,30,4,0,3.6,0,0,0,1.2000000000000002
2023,1,30,5,0,3.3000000000000003,0,0,0,1
2023,1,30,6,0,3.2,0,0,0,0.9
2023,1,30,7,0,3.3000000000000003,0,0,0,1
2023,1,30,8,0,4,33,33,1,1
2023,1,30,9,0,5.5,33,33,0,0.8
2023,1,30,10,0,7.5,75,408,807,0.4
2023,1,30,11,0,9.4,82,500,848,0.5
2023,1,30,12,0,10.200000000000001,88,538,859,1.1
2023,1,30,13,0,10.5,250,266,32,1.4000000000000001
2023,1,30,14,0,10.4,81,438,808,1.4000000000000001
2023,1,30,15,0,9.8,69,311,724,1.3
2023,1,30,16,0,7.9,50,154,551,1.1
2023,1,30,17,0,6.300000000000001,12,15,124,1.3
2023,1,30,18,0,6.2,0,0,0,1.5
2023,1,30,19,0,6.1000000000000005,0,0,0,1.7000000000000002
2023,1,30,20,0,5.9,0,0,0,1.8
2023,1,30,21,0,5.6000000000000005,0,0,0,1.8
2023,1,30,22,0,5.5,0,0,0,1.8
2023,1,30,23,0,5.4,0,0,0,1.6
2023,1,31,0,0,5.2,0,0,0,1.6
2023,1,31,1,0,5,0,0,0,1.6
2023,1,31,2,0,4.4,0,0,0,1.9000000000000001
2023,1,31,3,0,3.7,0,0,0,2.4000000000000004
2023,1,31,4,0,2.8000000000000003,0,0,0,2.8000000000000003
2023,1,31,5,0,1.9000000000000001,0,0,0,2.8000000000000003
2023,1,31,6,0,1.3,0,0,0,2.6
2023,1,31,7,0,1,0,0,0,2.5
2023,1,31,8,0,1,11,11,0,2.8000000000000003
2023,1,31,9,0,1.3,80,80,0,2.9000000000000004
2023,1,31,10,0,1.8,137,137,1,2.9000000000000004
2023,1,31,11,0,2.5,239,280,82,2.7
2023,1,31,12,0,3.2,87,87,1,2.7
2023,1,31,13,0,3.4000000000000004,127,129,4,2.5
2023,1,31,14,0,3.6,196,230,75,2.5
2023,1,31,15,0,3.1,99,102,10,2.3000000000000003
2023,1,31,16,0,1.9000000000000001,37,37,1,1.9000000000000001
2023,1,31,17,0,1,6,6,0,1.9000000000000001
2023,1,31,18,0,0.7000000000000001,0,0,0,2.2
2023,1,31,19,0,0.2,0,0,0,2.4000000000000004
2023,1,31,20,0,-0.4,0,0,0,2.4000000000000004
2023,1,31,21,0,-0.7,0,0,0,2.3000000000000003
2023,1,31,22,0,-0.9,0,0,0,2.3000000000000003
2023,1,31,23,0,-1.1,0,0,0,2.2
2023,2,1,0,0,-1.3,0,0,0,2.2
2023,2,1,1,0,-1.4,0,0,0,2
2023,2,1,2,0,-1.6,0,0,0,2.1
2023,2,1,3,0,-1.7,0,0,0,2.1
2023,2,1,4,0,-1.9,0,0,0,2.1
2023,2,1,5,0,-2.1,0,0,0,2.2
2023,2,1,6,0,-2.4,0,0,0,2.1
2023,2,1,7,0,-2.5,0,0,0,2.2
2023,2,1,8,0,-1.8,63,64,2,2.3000000000000003
2023,2,1,9,0,-0.9,132,134,5,2.3000000000000003
2023,2,1,10,0,0.1,253,287,82,2.2
2023,2,1,11,0,0.9,73,541,935,2
2023,2,1,12,0,1.7000000000000002,74,582,955,1.9000000000000001
2023,2,1,13,0,2.2,71,556,941,2
2023,2,1,14,0,2.4000000000000004,67,476,908,2
2023,2,1,15,0,2.1,58,345,837,1.9000000000000001
2023,2,1,16,0,0.30000000000000004,43,179,686,1.5
2023,2,1,17,0,-1.5,14,22,268,1.6
2023,2,1,18,0,-1.7,0,0,0,1.9000000000000001
2023,2,1,19,0,-2.1,0,0,0,2.1
2023,2,1,20,0,-2.6,0,0,0,2.1
2023,2,1,21,0,-2.5,0,0,0,2
2023,2,1,22,0,-2.4,0,0,0,1.9000000000000001
2023,2,1,23,0,-2.6,0,0,0,1.8
2023,2,2,0,0,-3,0,0,0,1.5
2023,2,2,1,0,-3.1,0,0,0,1.4000000000000001
2023,2,2,2,0,-2.6,0,0,0,1.3
2023,2,2,3,0,-2.5,0,0,0,1.1
2023,2,2,4,0,-2.5,0,0,0,0.9
2023,2,2,5,0,-2,0,0,0,0.5
2023,2,2,6,0,-2.2,0,0,0,0.5
2023,2,2,7,0,-1.7,0,0,0,0.5
2023,2,2,8,0,-0.3,38,126,590,0.9
2023,2,2,9,0,0.7000000000000001,153,209,185,1.2000000000000002
2023,2,2,10,0,1.8,162,390,536,1.8
2023,2,2,11,0,2.5,248,445,390,2.3000000000000003
2023,2,2,12,0,3,72,578,944,2.6
2023,2,2,13,0,3.3000000000000003,69,557,939,2.7
2023,2,2,14,0,3.3000000000000003,65,477,905,2.7
2023,2,2,15,0,2.7,58,346,831,2.5
2023,2,2,16,0,1.1,97,151,267,2.2
2023,2,2,17,0,0.4,15,15,2,2.6
2023,2,2,18,0,0.4,0,0,0,2.8000000000000003
2023,2,2,19,0,0.2,0,0,0,2.9000000000000004
2023,2,2,20,0,-0.1,0,0,0,3
2023,2,2,21,0,-0.4,0,0,0,3.3000000000000003
2023,2,2,22,0,-0.2,0,0,0,3.4000000000000004
2023,2,2,23,0,-0.1,0,0,0,3.5
2023,2,3,0,0,-0.1,0,0,0,3.5
2023,2,3,1,0,-0.2,0,0,0,3.4000000000000004
2023,2,3,2,0,-0.2,0,0,0,3.6
2023,2,3,3,0,-0.4,0,0,0,3.6
2023,2,3,4,0,-1.1,0,0,0,4.2
2023,2,3,5,0,-2.7,0,0,0,5.2
2023,2,3,6,0,-4.4,0,0,0,5.4
2023,2,3,7,0,-5.4,0,0,0,5.6000000000000005
2023,2,3,8,0,-5.6,37,138,661,5.6000000000000005
2023,2,3,9,0,-5.5,185,205,65,5.5
2023,2,3,10,0,-5.3,68,465,927,5.4
2023,2,3,11,0,-5.3,74,565,967,5.4
2023,2,3,12,0,-5.5,196,513,586,5.5
2023,2,3,13,0,-5.8,271,487,413,5.7
2023,2,3,14,0,-6.2,166,427,567,5.800000000000001
2023,2,3,15,0,-7,64,367,864,6
2023,2,3,16,0,-7.9,105,112,35,6.1000000000000005
2023,2,3,17,0,-8.7,17,28,292,6.1000000000000005
2023,2,3,18,0,-9.4,0,0,0,6.300000000000001
2023,2,3,19,0,-10.1,0,0,0,6.4
2023,2,3,20,0,-10.5,0,0,0,6.2
2023,2,3,21,0,-10.7,0,0,0,6.2
2023,2,3,22,0,-10.9,0,0,0,6.2
2023,2,3,23,0,-11.4,0,0,0,6.1000000000000005
2023,2,4,0,0,-12.1,0,0,0,6.1000000000000005
2023,2,4,1,0,-12.9,0,0,0,5.800000000000001
2023,2,4,2,0,-13.8,0,0,0,5.300000000000001
2023,2,4,3,0,-14.4,0,0,0,4.7
2023,2,4,4,0,-15,0,0,0,4.2
2023,2,4,5,0,-15.4,0,0,0,3.7
2023,2,4,6,0,-15.4,0,0,0,3.3000000000000003
2023,2,4,7,0,-14.9,0,0,0,3.2
2023,2,4,8,0,-13.6,34,138,668,3.1
2023,2,4,9,0,-11.9,48,314,856,2.9000000000000004
2023,2,4,10,0,-10.1,61,463,928,2.5
2023,2,4,11,0,-8.6,68,557,954,2.1
2023,2,4,12,0,-7.3,72,598,965,1.7000000000000002
2023,2,4,13,0,-6.3,311,411,189,1.5
2023,2,4,14,0,-5.6,70,491,908,1.5
2023,2,4,15,0,-5.3,63,355,823,1.6
2023,2,4,16,0,-5.5,47,188,672,1.6
2023,2,4,17,0,-6.3,9,9,0,1.7000000000000002
2023,2,4,18,0,-6.1,0,0,0,2.2
2023,2,4,19,0,-5.9,0,0,0,2.6
2023,2,4,20,0,-5.8,0,0,0,2.8000000000000003
2023,2,4,21,0,-5.7,0,0,0,3
2023,2,4,22,0,-5.5,0,0,0,3
2023,2,4,23,0,-5.1,0,0,0,2.9000000000000004
2023,2,5,0,0,-4.6,0,0,0,2.9000000000000004
2023,2,5,1,0,-4,0,0,0,3
2023,2,5,2,0,-3.4,0,0,0,3.1
2023,2,5,3,0,-2.9,0,0,0,3.1
2023,2,5,4,0,-2.5,0,0,0,3
2023,2,5,5,0,-2.4,0,0,0,2.9000000000000004
2023,2,5,6,0,-2.2,0,0,0,2.9000000000000004
2023,2,5,7,0,-1.6,0,0,0,3
2023,2,5,8,0,-0.4,16,16,0,3.3000000000000003
2023,2,5,9,0,1.1,165,197,102,3.7
2023,2,5,10,0,2.7,76,439,831,3.6
2023,2,5,11,0,4.5,176,442,516,3.4000000000000004
2023,2,5,12,0,5.5,251,290,71,3.2
2023,2,5,13,0,5.9,198,445,462,2.8000000000000003
2023,2,5,14,0,5.9,157,398,514,2.6
2023,2,5,15,0,5,166,279,313,2.5
2023,2,5,16,0,3.5,78,81,12,2.4000000000000004
2023,2,5,17,0,2.8000000000000003,22,22,3,2.5
2023,2,5,18,0,2.7,0,0,0,2.4000000000000004
2023,2,5,19,0,2.3000000000000003,0,0,0,2.3000000000000003
2023,2,5,20,0,2.2,0,0,0,2.2
2023,2,5,21,0,2.3000000000000003,0,0,0,2.1
2023,2,5,22,0,2.3000000000000003,0,0,0,2
2023,2,5,23,0,2.6,0,0,0,2
2023,2,6,0,0,2.6,0,0,0,1.8
2023,2,6,1,0,1.9000000000000001,0,0,0,1.6
2023,2,6,2,0,1.3,0,0,0,1.3
2023,2,6,3,0,1,0,0,0,1.1
2023,2,6,4,0,0.9,0,0,0,1.2000000000000002
2023,2,6,5,0,0.8,0,0,0,1.2000000000000002
2023,2,6,6,0,0.6000000000000001,0,0,0,1.4000000000000001
2023,2,6,7,0,2,0,0,0,2
2023,2,6,8,0,4,32,32,0,2.6
2023,2,6,9,0,5.7,182,222,125,2.9000000000000004
2023,2,6,10,0,7.1000000000000005,228,356,291,3.4000000000000004
2023,2,6,11,0,7.7,94,529,835,3.9000000000000004
2023,2,6,12,0,8,93,573,866,4.2
2023,2,6,13,0,7.800000000000001,88,557,871,4.2
2023,2,6,14,0,7.2,274,343,146,4.1000000000000005
2023,2,6,15,0,6.300000000000001,71,351,770,3.8000000000000003
2023,2,6,16,0,4.800000000000001,27,27,0,3.6
2023,2,6,17,0,3.4000000000000004,6,6,0,3.6
2023,2,6,18,0,2.4000000000000004,0,0,0,3.4000000000000004
2023,2,6,19,0,1.3,0,0,0,3.3000000000000003
2023,2,6,20,0,0.30000000000000004,0,0,0,3.1
2023,2,6,21,0,-0.3,0,0,0,3.1
2023,2,6,22,0,-1,0,0,0,2.9000000000000004
2023,2,6,23,0,-1.5,0,0,0,2.8000000000000003
2023,2,7,0,0,-2,0,0,0,2.6
2023,2,7,1,0,-2.2,0,0,0,2.5
2023,2,7,2,0,-2.5,0,0,0,2.4000000000000004
2023,2,7,3,0,-2.7,0,0,0,2.3000000000000003
2023,2,7,4,0,-2.9,0,0,0,2.2
2023,2,7,5,0,-3,0,0,0,2
2023,2,7,6,0,-3.1,0,0,0,1.9000000000000001
2023,2,7,7,0,-2.1,0,0,0,2
2023,2,7,8,0,-0.4,38,148,654,2.1
2023,2,7,9,0,1,99,293,602,1.7000000000000002
2023,2,7,10,0,2.3000000000000003,135,405,607,1.5
2023,2,7,11,0,3,177,460,540,1.5
2023,2,7,12,0,3.3000000000000003,216,464,444,1.9000000000000001
2023,2,7,13,0,3.1,251,276,46,2.1
2023,2,7,14,0,2.9000000000000004,168,174,13,2.1
2023,2,7,15,0,2.5,153,160,18,1.9000000000000001
2023,2,7,16,0,1.9000000000000001,15,15,0,1.9000000000000001
2023,2,7,17,0,1.7000000000000002,13,13,0,2.1
2023,2,7,18,0,1.8,0,0,0,2.3000000000000003
2023,2,7,19,0,2.1,0,0,0,2.4000000000000004
2023,2,7,20,0,2,0,0,0,2.2
2023,2,7,21,0,2.2,0,0,0,2
2023,2,7,22,0,2.3000000000000003,0,0,0,1.9000000000000001
2023,2,7,23,0,2.2,0,0,0,2
2023,2,8,0,0,2.1,0,0,0,2
2023,2,8,1,0,2.1,0,0,0,1.9000000000000001
2023,2,8,2,0,1.9000000000000001,0,0,0,1.9000000000000001
2023,2,8,3,0,1.5,0,0,0,1.9000000000000001
2023,2,8,4,0,1.4000000000000001,0,0,0,1.9000000000000001
2023,2,8,5,0,1.5,0,0,0,1.9000000000000001
2023,2,8,6,0,1.5,0,0,0,2
2023,2,8,7,0,2.1,0,0,0,2.3000000000000003
2023,2,8,8,0,3.9000000000000004,44,142,574,2.6
2023,2,8,9,0,5.800000000000001,62,319,788,2.8000000000000003
2023,2,8,10,0,7.1000000000000005,265,308,96,3.1
2023,2,8,11,0,7.800000000000001,74,564,924,3
2023,2,8,12,0,8.3,75,610,949,2.7
2023,2,8,13,0,8.6,72,590,947,2.3000000000000003
2023,2,8,14,0,8.6,68,510,917,2.2
2023,2,8,15,0,8,60,377,850,1.7000000000000002
2023,2,8,16,0,5.2,47,208,711,1.2000000000000002
2023,2,8,17,0,2.9000000000000004,20,39,339,1.3
2023,2,8,18,0,2.7,0,0,0,1.4000000000000001
2023,2,8,19,0,2.4000000000000004,0,0,0,1.4000000000000001
2023,2,8,20,0,2,0,0,0,1.3
2023,2,8,21,0,1.6,0,0,0,1.2000000000000002
2023,2,8,22,0,1.7000000000000002,0,0,0,1.1
2023,2,8,23,0,1.4000000000000001,0,0,0,1.1
2023,2,9,0,0,1.2000000000000002,0,0,0,1.2000000000000002
2023,2,9,1,0,1.7000000000000002,0,0,0,1.1
2023,2,9,2,0,2,0,0,0,1.1
2023,2,9,3,0,2.7,0,0,0,0.9
2023,2,9,4,0,2.7,0,0,0,0.9
2023,2,9,5,0,2.4000000000000004,0,0,0,1.1
2023,2,9,6,0,2.2,0,0,0,1
2023,2,9,7,0,2.5,0,0,0,0.8
2023,2,9,8,0,4.3,21,21,0,1.1
2023,2,9,9,0,4.9,17,17,0,1.3
2023,2,9,10,0,5.6000000000000005,56,57,0,1.7000000000000002
2023,2,9,11,0,6,178,184,10,1.9000000000000001
2023,2,9,12,0,6.1000000000000005,41,41,0,1.9000000000000001
2023,2,9,13,0,6.5,38,38,0,2
2023,2,9,14,0,7,10,10,0,2.2
2023,2,9,15,0,7.300000000000001,66,66,1,2.4000000000000004
2023,2,9,16,0,7,49,50,2,2.5
2023,2,9,17,0,6.9,13,13,0,2.8000000000000003
2023,2,9,18,0,7,0,0,0,3
2023,2,9,19,0,7.1000000000000005,0,0,0,2.9000000000000004
2023,2,9,20,0,8.1,0,0,0,3.4000000000000004
2023,2,9,21,0,8.1,0,0,0,3.4000000000000004
2023,2,9,22,0,8.3,0,0,0,3.8000000000000003
2023,2,9,23,0,8.9,0,0,0,4.2
2023,2,10,0,0,9.1,0,0,0,4
2023,2,10,1,0,9.9,0,0,0,3.8000000000000003
2023,2,10,2,0,10.4,0,0,0,3.6
2023,2,10,3,0,10.4,0,0,0,3.3000000000000003
2023,2,10,4,0,9.8,0,0,0,2.9000000000000004
2023,2,10,5,0,9.9,0,0,0,2.7
2023,2,10,6,0,9.1,0,0,0,2.7
2023,2,10,7,0,8.8,0,0,0,2.8000000000000003
2023,2,10,8,0,9.600000000000001,44,151,599,3.3000000000000003
2023,2,10,9,0,10.3,63,325,783,3.7
2023,2,10,10,0,10.8,71,473,877,3.9000000000000004
2023,2,10,11,0,11.200000000000001,76,572,921,3.8000000000000003
2023,2,10,12,0,11.5,77,613,937,3.7
2023,2,10,13,0,11.600000000000001,75,593,932,3.6
2023,2,10,14,0,11.3,71,511,895,3.3000000000000003
2023,2,10,15,0,10.600000000000001,62,379,831,2.9000000000000004
2023,2,10,16,0,9,49,211,688,2.3000000000000003
2023,2,10,17,0,7.2,22,44,342,2.1
2023,2,10,18,0,6.2,0,0,0,2.1
2023,2,10,19,0,5.4,0,0,0,2.2
2023,2,10,20,0,4.800000000000001,0,0,0,2.3000000000000003
2023,2,10,21,0,4.4,0,0,0,2.5
2023,2,10,22,0,4.3,0,0,0,2.8000000000000003
2023,2,10,23,0,4.1000000000000005,0,0,0,3.2
2023,2,11,0,0,3.4000000000000004,0,0,0,3.3000000000000003
2023,2,11,1,0,2.8000000000000003,0,0,0,3.4000000000000004
2023,2,11,2,0,2.3000000000000003,0,0,0,3.6
2023,2,11,3,0,1.8,0,0,0,3.9000000000000004
2023,2,11,4,0,0.9,0,0,0,3.9000000000000004
2023,2,11,5,0,0,0,0,0,3.6
2023,2,11,6,0,-0.6,0,0,0,3.2
2023,2,11,7,0,0.1,0,0,0,3.1
2023,2,11,8,0,1.5,41,164,676,3.5
