dateTimeStmp,raw_MM_Wh,raw_Tenant_Wh,Exact_Date,year,D-3,D-2,D-1,D+1,D+2,D+3
2023-01-12 14:15:00,10445.65,7611.7,Jan 12th 2023,2023,8846.85,10354.45,9417.02,11523.48,9420.3,10506.35
2023-01-12 14:30:00,9965.02,6945.07,Jan 12th 2023,2023,10689.48,9670.02,9184.42,11465.65,9620.58,10496.82
2023-01-12 14:45:00,9956.87,6617.92,Jan 12th 2023,2023,9497.95,9392.73,9065.58,10830.72,8811.78,9971.63
2023-01-12 15:00:00,10497.5,7275.23,Jan 12th 2023,2023,8761.45,9335.45,10328.08,11224.8,8960.13,9354.55
2023-01-12 15:15:00,9693.35,6751.1,Jan 12th 2023,2023,9239.82,8806.2,10639.63,11987.42,8632.18,9864.15
2023-01-12 15:30:00,9307.33,6755.87,Jan 12th 2023,2023,10612.62,9782.2,10113.5,11151.02,8822.35,9481.15
2023-01-12 15:45:00,9002.0,6625.02,Jan 12th 2023,2023,9665.12,10795.18,9955.43,11756.78,9588.97,10010.42
2023-01-12 16:00:00,9824.12,6701.45,Jan 12th 2023,2023,9704.63,10184.45,9441.15,12175.43,9495.82,10910.05
2023-01-12 16:15:00,10454.32,7093.7,Jan 12th 2023,2023,10061.43,9877.07,9989.45,10981.95,8438.58,10162.52
2023-01-12 16:30:00,10282.8,7024.73,Jan 12th 2023,2023,10612.05,10234.87,9049.75,10477.93,8299.55,9522.35
2023-01-12 16:45:00,9805.57,6883.88,Jan 12th 2023,2023,10673.93,10519.62,10921.05,11406.72,8945.43,10385.62
2023-01-12 17:00:00,10129.23,7305.22,Jan 12th 2023,2023,10426.62,10280.38,11458.08,11389.4,9380.08,10086.38
2023-01-12 17:15:00,10452.72,7720.17,Jan 12th 2023,2023,9900.32,11419.93,10597.12,12115.08,9948.33,11161.18
2023-01-12 17:30:00,11373.25,8110.52,Jan 12th 2023,2023,10976.1,12101.85,10885.75,12095.95,9993.08,11433.92
2023-01-12 17:45:00,11374.45,7736.4,Jan 12th 2023,2023,12011.83,11825.78,10771.03,11324.55,9381.6,11025.85
2023-01-12 18:00:00,11095.5,8159.9,Jan 12th 2023,2023,12350.95,12268.2,10898.82,11757.0,9644.38,10572.48
2023-01-12 18:15:00,11513.15,9180.33,Jan 12th 2023,2023,12682.72,11938.55,11316.55,11469.95,9596.83,10057.98
2023-01-12 18:30:00,11812.65,9410.42,Jan 12th 2023,2023,12449.45,11738.55,11323.22,11851.65,9844.33,10039.32
2023-01-12 18:45:00,11847.48,9318.25,Jan 12th 2023,2023,12166.65,11888.73,11187.52,12550.43,10975.45,10176.12
2023-01-12 19:00:00,12672.8,9440.02,Jan 12th 2023,2023,12160.72,12932.25,11424.5,13989.55,10421.62,11063.18
2023-01-12 19:15:00,12775.73,9250.38,Jan 12th 2023,2023,11949.98,12335.52,11395.12,11966.12,9735.47,10933.23
2023-01-12 19:30:00,12582.23,9588.4,Jan 12th 2023,2023,13171.07,11328.27,10635.32,12034.43,9536.55,10552.67
2023-01-12 19:45:00,12156.95,9249.78,Jan 12th 2023,2023,12729.97,11816.0,11801.33,11874.88,9134.4,10585.03
2023-01-12 20:00:00,11573.72,8807.05,Jan 12th 2023,2023,11731.67,11269.7,12256.57,11783.83,9947.35,10676.4
2023-01-12 20:15:00,11635.15,9420.78,Jan 12th 2023,2023,11282.27,12531.37,12303.72,12707.35,11131.02,11310.17
2023-01-12 20:30:00,12307.42,9549.52,Jan 12th 2023,2023,12046.27,12491.65,12016.27,11779.92,11445.9,11668.28
2023-01-12 20:45:00,12339.43,9322.07,Jan 12th 2023,2023,12101.88,12851.57,12207.92,10550.27,10755.5,11885.05
2023-01-12 21:00:00,11391.57,8724.93,Jan 12th 2023,2023,11268.5,13092.68,11050.07,11029.55,9807.53,12174.68
2023-01-12 21:15:00,10686.07,8441.22,Jan 12th 2023,2023,11241.78,12473.98,11463.42,11066.0,9843.03,10987.25
2023-01-12 21:30:00,10785.0,8575.47,Jan 12th 2023,2023,11818.78,11553.52,11770.42,10639.95,9962.07,11090.72
2023-01-12 21:45:00,10192.67,8221.03,Jan 12th 2023,2023,10452.0,11912.88,11448.83,10964.8,9873.87,10098.18
2023-01-12 22:00:00,10995.82,8889.13,Jan 12th 2023,2023,11532.8,12067.25,11107.73,11163.15,10540.92,9687.32
2023-01-12 22:15:00,10523.28,8229.42,Jan 12th 2023,2023,11902.83,12220.92,11139.67,9614.53,9428.53,11017.78
2023-01-12 22:30:00,10712.43,8182.02,Jan 12th 2023,2023,11384.95,11512.42,10357.8,8979.48,8748.97,10978.47
2023-01-12 22:45:00,9981.5,7869.18,Jan 12th 2023,2023,10001.65,11021.05,10661.85,8938.53,9440.92,9557.58
2023-01-12 23:00:00,9226.87,7286.38,Jan 12th 2023,2023,9954.0,9837.18,10902.82,8876.22,8454.73,9057.38
